-3.7110	-1.4710
-2.2417	-1.6118
-1.8188	-1.6613
-1.6164	-1.7037
-1.3941	-1.7388
-1.0682	-1.8748
-0.5761	-1.8359
-1.5698	-1.6766
-1.4976	-1.6994
-1.3537	-1.7505
-1.0901	-1.4947
-0.6040	-0.9628
-0.7081	-1.1194
-0.4905	-0.6849
-0.3985	-0.7847
0.1788	-0.8035
0.4836	-0.1935
1.5082	-0.9782
1.4219	-1.0835
2.5881	-0.8167
